"FPKM.SRR5179446","FPKM.SRR5179447","FPKM.SRR5179448","FPKM.SRR5978827","FPKM.SRR5978828","FPKM.SRR5978829"
0,0,0,0,0,0
0,0,0,0,0,0
2.38361859211547,2.62389354350646,1.98296255356625,2.63293984310658,2.31018275355859,2.36232119302309
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.174738769000931,0,0.342007373264379,0
0,0,0,0,0,0
0,0,2.85484066330693,0,2.40618670210612,0
3.69388132387262,2.96063718058043,4.31539327333367,4.32820500339527,4.29029707126672,4.19707220992095
3.92768562664496,4.53240561314936,0,3.11211509720745,0,2.43700583023558
0,2.64952648054575,0,1.45581247609525,0,2.16365748440866
3.3716140603228,1.98618081386753,3.14616707333552,3.28763467043926,3.72953841412582,3.34749898563571
0,0,0,0,0,0
0,1.6918271407254,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
9.39912964779246,0,9.43541045868871,8.68510390036526,8.72159790917906,8.7835751977425
7.23185208379353,9.34429536635019,6.97671732305046,0,0,0
3.39926531035309,7.27405831826011,0,8.20499076076145,8.06637172645696,8.08133714526094
2.03904677459744,3.06363616110399,2.32009586336123,2.88442834307622,3.21055859245798,2.91377867212296
4.00975920961316,3.90147640193859,3.51666144057472,3.76599803167016,3.75709975426756,3.07515282550797
2.15167473475659,2.17409061465,2.29646651137229,3.07293326867258,1.375325299987,2.95376920944071
2.66639598665928,2.811193151392,2.90716775879042,1.82655255479543,2.75382015430082,1.78664528724086
9.87090649471818,9.8606372813048,9.87019142084699,9.61969643557446,9.59417274901399,9.61324979376088
2.51877330248313,1.51911814188668,1.97515434492102,1.32692098037942,2.53324437519161,1.9956013769655
0,0,0,0,0,0
0,2.19058262438514,4.16164724003406,3.62890631237558,0,3.61078048518151
0,0,0,0,0,0
0,0.365102350304713,0,0,0,0
4.54451536994469,4.41353945229744,0,0,3.62186725985977,0
0,0,0,0,0,0
0,0,0,0,0,0
1.2356014694531,1.14683831678172,1.34767189190457,0,0.626469976164522,1.05877642203485
0,0,0,0,0,0
0,0,2.09176887876927,0,0,0
4.61380555038657,4.49074622090888,4.18581763553502,0,5.0893686973883,5.06546085685642
0,0,0,5.6188699608675,0,0
0.590040496181169,1.56396591108522,0.361529200263618,0.952740594989188,1.06735785958842,1.95691569254568
0,0,0,0,0,0
0,0,0,0,0,0
0,0.634487327528934,0,0,0.665293616462167,0
3.24126665167618,3.27151352601593,2.73769498063855,3.82935508320648,4.06254787621085,3.22474971302906
0,0,0,0,0,3.29614798401854
0,0,2.45804570361812,2.41443513853498,0,1.42559196645249
0,0,0,0,0,0
5.12602871006472,5.23194682982397,5.40605159742348,3.99233247526186,4.13792545034564,4.12072766239614
0,0,0,0,0,0
4.42217216934849,4.44908200329624,4.51289377334507,5.33296419509314,5.29712603149919,5.23581982888518
0.906281842245196,1.97720444338488,3.22478181167042,0,1.4922110967569,0
0.432284923285676,0,1.1045030634131,1.35056004538384,0.903668443610919,0.998788348851414
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
4.07821426890555,3.99157036969797,3.43118112520329,4.6917016507512,4.80107234019282,4.62619029414978
0,0,0,0.750280629035134,1.51973260750243,0
1.78283040766998,0.962226208085812,1.67197718826544,0,0,0.874952733150153
0,0,0,0,0,0
3.49870071396463,3.32125636398833,3.17956853399491,4.21916263347978,4.45056965420601,4.24705411489691
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,1.29475600669749,0,0,0.687411014597641,0
6.58222836384967,6.5318823396629,6.52136621340182,7.26859097273747,7.42365606836051,0
0,0,0,0,0,7.07416596962375
0,0,0,0,0,0
1.41690944347259,3.03076387908444,2.72411085177216,1.3634245429606,1.42423792199346,0
2.0151731834557,1.8069472000509,1.17081727279346,1.68316823018735,1.5933566396337,3.99803533525124
0,0,0,0,0,0
0,0,1.67782978253492,0,0,0
2.57207813641602,0,2.48414148330422,2.48104417383365,0,0
1.15415141611282e-05,0,4.9050797531521e-05,0.00637415166121472,0,0
0.344885294896737,0,0.542289751558562,1.18209730146528,0.652663622902509,1.17115237298084
0,0,0,0,0,0
0,0,0,0,0,0
0,0.920154550872125,0.80537996406219,0.42968987114043,0.348808022450016,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
4.3822424735219,4.19144318441494,4.44242383306083,4.42383582970982,4.55122394229227,4.49894829942809
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
5.16075544797174,5.11157539301543,5.11422099883187,5.53786498687884,5.45248760410971,5.46400759926031
0,0,0,0,0,0
0,0,0,0.258768548149699,0.35264667512232,0.156733141464511
0,0,0,0,0,0
0,0,3.09459416515272,0,0,0
2.32134628294571,1.01809217158673,0.928142126998365,0.608661654519162,1.35290820959544,1.6890790488742
0,0,0,0,0,0
1.29382776547867,0,1.35586820660722,0,0.869903772707488,0
0,0,0,0,0,0
1.35006380770495,0,1.47223560272489,0,1.63874068325463,0
0,0,0,0,0,0
4.17855411150984,4.63378027474796,4.16046217594901,4.93518806180602,5.15831290933168,5.09386884539969
0,0,0,2.93165677443368,0,0
2.47692081515525,1.37778898501527,2.87424535167821,0,1.6583266652112,2.67934001757271
0,0,0,0,3.38797580403645,0
2.35114461729762,2.44368806597571,2.37312058816905,1.89422019409167,2.08451911837716,1.84921506868397
0,5.07083602188232,0,0,0,1.44355520150712
3.00736129414338,2.81246331271797,0,3.1921543880227,0,0
0,0,0,0,0,0.308705692045292
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
4.38615586111316,0,0,0,0,0
0,1.20809518948345,0,0,0,0
0,0,0.105943530811882,4.07117752820487,4.68351562893873,4.50573376138816
4.24194899160853,1.59550127351361,5.57170866054014,4.36067631164112,4.17124310254232,4.96886609595497
0,0,0,0,0,0
0,0,0,1.88099068224209,0,0
2.4919338849899,3.43788540571702,2.87203461558215,3.65646124662256,3.89729609897363,2.6522740044222
1.31230271188436,2.69625538919042,2.18044483731433,3.08233301316807,2.82607535827675,3.20001964903527
0,0,0.466508097684899,0,0,0
2.01522600373939,0.723133881385989,2.47203643626088,3.38085188401626,2.87686874936216,1.44026389755526
0,2.67378389057297,2.12010505514113,0,0,0
0,2.46962970587573,1.77640386898271,0.560365731106015,0.752775989509769,0
0,0,0,0,0,0.612411007520463
2.91275696139053,0,0,2.4194318314796,3.32078979235998,3.87269147540003
0,0,0,0,1.62951749346594,0
1.72893531930407,2.46528964201167,0.657209190104011,2.94941428318312,0,1.34957475891761
0,0,0,0,0,0
0.230514149332372,0,0,0.251625787736312,0,0.485114552949784
0.440311212113452,0.40713626265425,0,0.259483413973572,0,0
3.86022179908092,0,0,0,0,0
0,0,3.5829440815413,0,0,0
1.77392714158492,4.79482288288255,2.46577208132181,5.56034695917871,5.4502219248778,5.35009709124163
4.4953073222556,0,4.5432486491474,0,0,0
0,0,0,0,0,0
1.01776231216308,2.34292305218266,1.09466172033872,0,2.95299604742917,3.23441440675765
0,0,0,0,0,0
0,3.62526031798806,0,0,0,0
3.4252847313264,0,3.2114416662964,3.24028654382832,2.95037807957561,3.12641836243568
0,0.50933404617371,0,1.33627310326907,2.23216002402796,0.800782719858522
0,0,2.55515157715717,0,0,0
0.0806876765468852,1.84191718071284,0.0510100773294499,0.00217682642109744,0.0981500210920116,0.00929987000705122
0,0,0,0,0,0
0.0758926610167506,0,0.115918836457297,0,0,0
0,0,0,0,0,0
0.932377198848537,0.74894290967972,0.866559869901969,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.84996524267714,0,3.63085030376572,0,0,0
0,0,0,0,0,0
2.62684256762675,0,3.64575664039582,5.32672285022891,2.5190904570945,5.33152246785185
0.480640484186771,4.50152710547302,0.910051057726108,1.08815516872466,5.09992449959751,0.923794967669936
0.137507458367408,0,0.141793746524482,0.288436527638788,0,0
0,0,0,0,0,0
3.96202617101989,0,0,0,0,0
0.161872207576144,0,0.249988942027462,0,0,0.33067197552753
2.65888188019387,0.798316833884824,3.06470008944225,4.49215955632443,0.995973595516543,1.27264374301253
0,2.85232650348236,0,0.876298868262784,4.55162447714832,4.54238280963016
0,0.233775191861546,0,0,0,0
2.3752432714933,0.653692003864265,0.661343727747516,1.19350493839852,0.441299678300449,0.610629201109632
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0.773418287629263,0,0
2.74271078130309,3.07772102612976,3.37748639069414,0,0.892471853431928,0
0,0,0,0,0,0
0,0,0,0,0,0
1.58021013887277,0,0,0,0.960014910471116,0
0,0,0,0,0,0
2.67263035982815,2.4733923565387,1.70972073297194,2.48530779991943,2.75565609355209,2.79958345809526
0,0,0,1.61242327518699,2.02620905290156,1.79818368047143
0,0,0,0,0,0
2.32706215667083,2.30616452051903,2.33104590842259,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0.42027542176369,0.383148531878613,0
0,0.401750595159697,0,0.42027542176369,0.383148531878613,0.878250576490833
0,0.704545329648694,0.393474412344071,0,0.383148531878613,0.39976500636656
0,0.401754963283039,0,0,0.383148531878613,0.238300173585224
0,0.39486201505774,0.393474412344071,0,0.412118139515646,0.238300173585224
0,0,0.393474412344071,0,0.412118139515646,0.583899323722742
0,0.39486201505774,0.702303807050144,0,0.709134445603901,0.583899323722742
0,0.71010837230917,0.393474412344071,0.42027542176369,0,0.421420987087023
0,0.39486201505774,0.393474412344071,0.42027542176369,0,0.729912937024978
0.811821180677103,0,0,1.45370193740895,0,0
0.811821180677103,0,0,1.45370193740895,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
4.57028063960609,4.68744757667807,4.75124983980519,3.77411317024085,4.74847202097349,4.51912594386852
0,0,0,3.85749845731851,0,0
0,0,0,0,0,0
3.27252535666733,3.28060969885064,3.05124575160457,3.26353956120992,3.32455342946777,3.36847335553272
0,0,0,0,0,2.011728555172
3.94894522179803,3.20282766769608,3.92819197688471,5.02163700280112,5.18331281685964,4.8212632572435
0,0,0,0,0,2.01888516415199
0,0,0.597099194908742,1.8832489518377,2.15930883837746,0.903747870673403
0,0,0,0,0,0
0,0,0,0,0,0
0.545958487598569,2.2567199371826,1.56324991315753,0,0.538219295272915,2.92291102578805
0,0,0,0,0,0
0,0,0,0,2.07379658797728,0.315976548857748
2.2946404502741,0,0,3.52287958813206,2.67868108971271,1.63530677300501
0,3.47281357579492,0,0,0,0
0,0,0,1.52728357030431,0,0.611765392346834
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0.26927377510313,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.242656158249281,0,1.61849427662978,0,0
0,0,0,0,0,0
3.58078647278809,2.91062906040094,0,2.53273935650585,2.2621474769328,0
0,0,0,0,0,0
1.48378585916638,2.8654055671303,3.91948968397267,2.45348702615355,3.30672886705977,3.93157811277801
0,0.0598314822146753,0,0,2.06386667649114,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.345421356907288,0.334903454528289,0.327849442721419,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.809821058171006,0.338788358764908,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
4.42446092971597,4.66797231686823,4.51328992918093,5.88861265778113,3.41311323932786,4.05978104865398
0,0,0,0,0,0
3.49658672329907,2.75422028846127,2.64084578215749,2.1870731482942,5.45427053403538,5.35239762962056
0.029850036071781,0.152430067988038,0.0786494536184442,0.223642490100334,0.00599634610486521,0.0629437033159456
1.50088055800114,0,0,0,0,2.79345957555657
1.24054758434117,2.69123197129204,1.75953893886487,1.09694457614107,1.63387801623964,0.99691872200693
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.67826936048332,1.95165754079496,1.64762535208409,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.78082282615941,1.35830791950097,1.19715267240437,1.86135355344715,2.05510852060626,2.11790378620473
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.266896855807073,0.27209965285881,0,0,0
1.49586755949658,1.57213393475953,1.43925344114111,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.51909347727947,1.09779078520023,1.20670073061185,0.814705451017109,0.515146241736901,0.878013527891475
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,2.24275309317796,2.82994695369073,0.819382885844698,0.868646470429139,1.50997751362454
1.12901786645202,0,0,0,0,0
2.53136274435114,0,0.898748560486033,0,1.71320310314212,0
1.34323952174961,0.572629717425329,1.88403909810784,0,0,0
0,0,0,3.06888247065578,3.01780025339744,3.4048790134635
1.85810953850378,1.92918349900633,1.58420103772092,1.38769890986748,2.1931469132732,2.14251571364765
1.4388155342022,1.06371829506145,0,0.666764770920118,1.07126361092097,1.38670115402953
2.4383838822319,0,0,0.0238287672812289,0,0.540896196564153
0,0,0,0,0,0
0,0.35306239669036,0.629373407706048,0,0,0
0,0,0,0,0,0
0,0.511066194518854,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.320237420203005,0,0,0,0.258558722646253
0,0,0,0,0,0
0.618153125210834,0.617992389561265,0.343290696290892,0.251213720042489,0.427232847253518,0.466355651201927
0,0,0,0,0,0
0,0.221710071341647,0,0.53043236975483,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.858529314023726,0.657783581658445,0.397967206217739,0.339927514491467,0.331192702206478,0.329004156295373
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.157804320983343,0.305598202193328,0.431155445429506,0.135903868818388,0.136854164864825,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.844832333187506,0.575716035159647,0.89565704641442,0.224067448012441,0.788471900310285,0.283191649069743
1.86604190344595,2.0807947640189,1.89949701011877,0.82612499732443,0.83232213864076,0.831000010481476
0,0,0,0,0,0
2.02317585104732,1.89093302170554,2.0723418273525,1.15083389254363,1.28191956998578,1.46298780346897
0,0,0,0,0,0
0.373589193948379,0.674617929288455,0.521716133338439,0.293805993466253,0,0.237955236360959
0,0,0,0,0,0
0,0.23655874357756,0,0,0,0
0.323753967988166,0,0.158475343448079,0,0,0
5.92850364177984,5.86549343881901,5.94800837059284,6.59807556820549,6.52994556876307,6.60326808192377
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.39778763143525,2.37914016842155,2.30449643955953,1.3180026684194,1.28454729826628,1.09604185565718
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.28321417462829,2.07552920839926,2.09754944707495,1.92131368889796,1.94924281606075,1.72639572764163
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.0339550486436162,0.0674239485750562,0.0417770590785451,0,0,0
0,0,0,0,0,0
0,0,0.740893030181161,0,0,0
0.352028519709375,0.663370125351286,0,0.194842251562973,0.603090527210961,0.219200123851671
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.10725399137006,0.122358637589084,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.842768092438784,0.442481759553896,1.08979913287973,0.351407837698838,0.672680591547904,0.515711442866333
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.26847751208642,1.44951436245738,1.20452012573808,0.707462947165739,0.62810725912437,0.49392293617598
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.72002755896773,1.4719381429383,1.75445184935667,0.686314953851512,0.927169804612754,0.936761923008677
0,0,0,0,0,0
0,0,0,0,0,0
0.405345451751082,0.515305731623464,0.516111996007319,0,0,0.111640321735303
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.75629189648993,1.5792820215897,1.64163989369206,1.13569049119218,0.786050125241983,0.488520150413515
0,0,0,0,0,0
0,0,0,0,0,0
0.0905621527542149,0.103682937323237,0,0,0,0
0,0,0,0,0,0
0.24344729829779,0.146797269109549,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.627138936879757,0,0.63454773339093,0.538880794051627,0,0.550323471184778
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.7282923497398,2.54952551007976,2.64526449586731,1.19257294138692,1.52008727808751,1.32419826397541
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,1.10395681195669
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.191625814600019,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.0816368629163629,0,0,0
0,0,0,0,0,0
0.0222783187695753,0.0862090189015688,0,0,0.03017502435391,0
4.05803234501498,4.67621967124315,4.03421738838417,4.32965212876789,4.43820134933793,4.88731645476693
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.197787405730276,0,0.0599685003456935,0,0.204870645992391,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.31760739610363,1.63839316469201,1.34743492001896,0.89281765081559,0.819725399728924,1.00058273109276
0.359038692119016,0.285169001306882,0.370562710724413,0,0.17917852329393,0.11281087410676
1.54882326447588,0.893866192216941,1.2098494675076,0.838637182794242,0.69435069897768,0.488213687651976
1.13378905250601,1.41269211611478,0.970763851139953,0.915523195294931,0.57784112308393,0.778017606456485
1.51033256450255,0.850541018782953,1.32152696990704,0.556152744637257,0.809388100919035,0.883138273351784
0.880892365282069,0,0,0,0.497265923941104,0
0.178232759513457,0.126914724517192,0.12103132026709,0.030405297818832,0.0770159788187627,0
1.15186530948936,1.86979206563681,1.31019293494092,1.47282098253704,1.01663608980761,1.43341618838586
0.200488031854299,0.225573557814104,0.247778072870294,0.254043706525916,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.323543009149889,0,0,0,0
4.94099486408558,5.00098777262313,5.01833840380103,4.61289909757857,4.59954560725404,4.547157176192
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0.200889740465301,0,0
0.50276135985331,0.293259820365413,0.339999322999238,0.25862505009825,0.220212305422638,0.298057654067809
0,0,0,0,0,0
0,0,0,0,0,0
0,0.270117453988234,0,0,0,0
0,0,0,0,0,0
0.954433823592412,0,0,2.39396472668942,3.00988494714286,2.23684004792253
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.24464841640991,0.407074247403872,0.372246731713006,0.249208665073628,0.0616739094738941,0.160489121870445
0,0,0,0,0,0
1.52401301000608,1.79519216531407,1.5019919131101,2.31416139680456,2.59462880320122,2.58619547795843
0,0,0,0,0,0
6.80348159126111,6.67636969052224,6.65628180948623,6.40509497270992,6.59156674686099,6.74068734292668
3.73232933768012,3.66375425471399,3.65381247645056,4.15126663510833,3.92694454872698,4.04934010857652
0,0,0,0,0,0
0,0,0,0,0,0
0,4.92670744670015,0,0,0,2.7060831427235
0,0,0,0,0,0
1.54784314806874,0.569489147624467,4.24487526489118,4.16836773377511,4.9686651345269,5.12458153569731
4.8887791879929,0,1.73295814168287,5.00385396680073,3.02825865647167,0
0.384679811879394,0.51957109030079,0.557108113389034,0.898722251316431,0.458127882649827,0.659140907413902
0,0,0,0,0,0
3.05497294964562,0,3.33221081629235,0,0,0
0,0,0,0,0,0
0,0,0,0,1.88704832271326,0
2.45512254860341,1.80671174892157,1.57532152904931,2.68241059172294,2.01211523488918,0
3.60127885880109,4.11372674944219,3.37792901750952,4.72597259071569,4.61906444436166,5.2834446338613
0,0,1.19242081160183,3.50910737088142,0,0
0,0,0,0,1.16308969602122,0
0,0,0.179386202384851,0,2.47074951190978,2.38872242291354
0,0,0,0,0,0
0,0,0,0,4.07664220674777,0.192479519187339
0,1.99209985133846,0.299203621595692,0,0,0.0786207641628526
3.34388560925465,3.18246777254661,3.36838912044934,3.05505957071738,3.20746263329795,3.13412399002548
2.71666896744415,2.84291971526816,2.75190605983026,0,0,0.940901914670561
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,1.90631186265445,0,0,0,0
1.83815347667466,0,0,0.751389163570168,0.508361713985855,0
0,1.71449875024965,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
4.8507187767385,4.81037029886569,4.67637043811099,4.78188155996805,5.26011740272613,4.76207093453712
1.97450581802219,1.61461421087433,3.24134979742336,3.51069638833472,0,4.04040072617862
0,0,0,0,0,0
0,0,0,0,0,0
0,3.0447908496588,2.71108318423722,4.14407468467703,0,3.8983895730387
0,0,0.214293938994828,0.0624795774958363,0,0.342808446350585
4.68651251690966,4.11667615356212,4.19254579907404,3.31251198071633,4.8469870674303,3.82430096343512
0,1.72480042642825,0,5.58136345036469,5.3914093383686,0
0,8.45314288089852,7.97642034220331,0,0,0
8.04832305954434,0,6.79630335286562,0,0,0
0,0,0,0,0,0
0,0,0,8.08593839103083,7.86775485553665,7.95036945293446
0,0,0,5.57778053083129,5.35424320997464,5.38670584382731
