"","PC1","PC2","PC3","label"
"427",89.9865822640657,14.3089120056422,0.99350532721069,"4"
"428",134.327192521548,-3.19484570671083,8.03360067298529,"4"
"429",128.407058096599,-0.137468776778957,9.88760603012963,"4"
"430",105.434107980976,8.50164038054425,4.2751511482065,"4"
"431",136.908194225924,-0.622077617252517,9.5498185328997,"4"
"432",144.079308045535,-2.82699852243824,7.84568191463644,"4"
"433",113.467891461093,3.74619108587243,3.12250320798113,"4"
"434",146.148466597319,-4.97427975138475,10.6423860673829,"4"
"435",135.977162516155,-4.06328595392385,6.71823480124744,"4"
"436",126.390425077786,2.0767785615926,5.14881674359934,"4"
"437",140.963889085153,-2.35250859009838,11.0287295152908,"4"
"438",127.293370337769,1.11650992764869,6.33712168801844,"4"
"439",149.28087990174,-6.98611180406964,12.6093529213973,"4"
"440",131.192904516546,0.900625738792971,4.71694412083673,"4"
"441",128.812813601006,0.148159460862837,10.5854341275535,"4"
"442",121.116091342212,3.149490985763,8.06135899027828,"4"
"443",139.095616879807,0.0124024845223462,8.98827992211137,"4"
"444",126.950983797605,2.44131588260941,6.23154461356378,"4"
"445",118.907608510155,4.33799939662663,9.34053342271168,"4"
"446",127.155356402224,1.37947465778621,8.88639543588623,"4"
"447",133.010909082019,-0.0572007809342138,11.0376202188154,"4"
"448",144.723473075919,-4.33423078276543,7.05454147086049,"4"
"449",149.0913122998,-7.07404625546617,11.407183310666,"4"
"450",-3.16612217345486,-18.8104114305592,8.6587678920024,"3"
"451",-11.6199613977023,-14.0600685059848,13.2230577030249,"3"
"452",-0.0999664497601735,-8.09049387475472,13.0443936962533,"3"
"453",-3.96648024685513,-14.1719867857679,17.7116351297213,"3"
"454",-5.72516532006169,-16.9193948777826,12.2472986713622,"3"
"455",-20.7108482583154,-13.2415141371568,20.1583977463319,"3"
"456",-14.9039142266601,-11.9535896119908,14.1489487696401,"3"
"457",-8.08658612111585,35.4919803394064,-8.0103807232866,"0"
"458",-22.4611346177771,43.5803225971848,-3.91231300768653,"0"
"459",-12.5423569117946,37.1731690057349,-7.51264203359349,"0"
"460",-2.35201445230206,36.4900890513641,-9.47591766665337,"0"
"461",-18.2357798563461,50.1529641692611,-7.3880959822508,"1"
"462",-19.8390962211832,56.794162175328,-9.32587064408503,"1"
"463",-18.9124404110295,43.2727796091354,-3.23093426736964,"0"
"464",-15.178199531912,52.9991817473634,-9.44578931944854,"1"
"465",-19.8520827358367,40.457418447447,-3.07489495408564,"0"
"466",-10.4532096127682,33.6774928227335,-5.20710720130829,"0"
"467",-25.4449251348775,-21.4238159788381,-36.2228065346961,"2"
"468",-10.3671079074763,-22.9440177773474,-28.4696159877468,"2"
"469",-6.20729610818968,-20.7831134957005,-32.814433655772,"2"
"470",-12.1414166068742,-21.2538160725335,-29.9170717311493,"2"
"471",2.96579543508013,-32.3323168488489,-38.9508303729953,"2"
"472",-13.6732256125481,-28.6013595805469,-37.4822420811025,"2"
"473",-2.60308562687131,-26.3178198502033,-43.1782267835663,"2"
"474",-15.1985384490611,52.9125344628587,-8.93831551158424,"1"
"475",-6.47965199337914,-18.4417140966567,14.4354365532088,"3"
"476",-16.1976016106144,-18.96153015908,18.8158560144824,"3"
"477",-16.3957821243102,-14.49652109289,-28.2167308304739,"2"
"478",-2.21571498051027,-21.4122933987499,-35.8288292001197,"2"
"479",-3.17656400120929,-27.3777022950822,-45.1707985031107,"2"
"480",-5.66023597298526,-22.9220047327072,-38.4779776504631,"2"
"481",22.7893989435919,-37.6480125508684,-54.6511723423619,"2"
"482",5.88383490730563,-31.0950945548152,-46.5058595700325,"2"
"483",-5.17421102113241,-21.5163212455723,-25.7022199904057,"2"
"484",-15.3763723167727,-14.4602912028987,14.4899544993758,"3"
"485",-16.9336261680836,-11.6172818760512,14.0264358216018,"3"
"486",-27.1991487259985,-19.6407600090715,22.6050632379297,"3"
"487",-17.3561753651538,-16.832347546031,23.4215494826435,"3"
"488",-14.2021271131364,-19.0737877291337,18.2354763752888,"3"
"489",-13.8051281790793,-15.7328081530224,19.6672383177245,"3"
"490",-24.0260720574759,-12.2709157083062,18.8666474094774,"3"
"491",-21.0205872981104,-12.0886700865722,20.032273415848,"3"
"492",-26.9893724125103,-18.5809492556346,29.3772713850345,"3"
"493",-20.0763382748184,-13.6909557523286,18.6418868262275,"3"
"494",-18.8297622793534,-16.795282980896,12.1327030874382,"3"
"495",-14.7040916732537,-14.0738949236988,16.6441921889602,"3"
"496",-7.65184976259571,51.6294281373443,-8.23055158673159,"1"
"497",-10.3440575858047,-17.181879339642,10.6417713878518,"3"
"498",-5.20957683205132,-16.6468690640946,7.90291318141505,"3"
"499",-10.2111056769575,-16.9251751011548,18.2443419465388,"3"
"500",0.160100408876014,-17.9300574656264,11.3335439144902,"3"
"501",-6.35934789373548,-14.1400595769633,15.7836635149784,"3"
"502",-13.5633946636968,-15.1319101776856,16.9990126724997,"3"
"503",-11.6479397926503,-11.6758951388971,14.60970339284,"3"
"504",-3.47513840670534,-13.9685572044436,8.84856442652868,"3"
"505",14.9803686678234,-20.3126250450768,9.98805944185362,"3"
"506",7.19719017521087,-17.4192603033069,11.216502725221,"3"
"507",-4.50108776181344,-13.0817814796336,12.93789819695,"3"
"508",-11.56129969879,-12.3197605028358,15.3883461513336,"3"
"509",-12.8256147724689,-12.3271437849597,18.9514677814342,"3"
"510",-12.9158075014051,-13.4233260741438,14.6253845662894,"3"
"511",-13.0661273802172,-17.7228907148139,24.2164108813179,"3"
